,PLAYER,GP,MIN,DIST.FEET,DIST.MILES,DIST.MILESOFF,DIST.MILESDEF,AVGSPEED,AVGSPEEDOFF,AVGSPEEDDEF,LESSTHAN5FT.FGM,LESSTHAN5FT.FGA,LESSTHAN5FT.FG%,5-9FT.FGM,5-9FT.FGA,5-9FT.FG%,10-14FT.FGM,10-14FT.FGA,10-14FT.FG%,15-19FT.FGM,15-19FT.FGA,15-19FT.FG%,20-24FT.FGM,20-24FT.FGA,20-24FT.FG%,25-29FT.FGM,25-29FT.FGA,25-29FT.FG%,UNNAMED:0,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,AGE,SCREENASSISTS,SCREENASSISTSPTS,DEFLECTIONS,OFFLOOSEBALLSRECOVERED,DEFLOOSEBALLSRECOVERED,LOOSEBALLSRECOVERED,%LOOSEBALLSRECOVEREDOFF,%LOOSEBALLSRECOVEREDDEF,CHARGESDRAWN,CONTESTED2PTSHOTS,CONTESTED3PTSHOTS,CONTESTEDSHOTS,TEAM,W,L,PASSESMADE,PASSESRECEIVED,SECONDARYAST,POTENTIALAST,ASTPTSCREATED.1,ASTADJ,ASTTOPASS%,ASTTOPASS%ADJ,TOTALMIN,Player,2020/21
263,Nicolas Batum,67,27.4,10582.5,2.0,1.05,0.95,4.11,4.23,3.98,0.7183737435056209,1.2,70.5,0.0,0.1,40.0,0.12344419109112176,0.3,47.1,0.12344419109112176,0.4,37.5,0.8389208480491558,2.4,42.9,0.7,1.9,38.1,241,8.1,2.9,6.1,46.4,1.1321082430962919,4.1,40.4,0.7,0.9,82.8,0.6521731063496397,1.833456992769655,1.9706281943190418,0.8,0.8389208480491558,0.581277284716602,1.5,21.0,1,0,5.1,32,0.6521731063496397,1.6,1.3241859748356113,0.1,0.4,0.5049690916532779,27.8,72.2,0.07,1.7457027919542836,1.423899508298206,6.1,LAC,44,23,3.702472776245606,23.6,0.2,3.6,5.3,1.423899508298206,7.3,8.0,1835.8,Nicolas Batum,11608231
264,Nicolo Melli,45,12.6,5155.4,0.98,0.55,0.43,4.37,4.7,4.03,0.4519851237430574,0.6,40.7,0.0,0.2,25.0,0.25131442828090617,0.3,54.5,0.25131442828090617,0.1,50.0,0.6190392084062235,1.0,27.9,0.3,1.1,27.1,449,3.0,1.0,3.1,32.6,0.8873031950009027,1.9,27.1,0.4,0.6,76.0,0.9985288301111273,1.9459101490553135,2.164963715117998,0.3,0.6190392084062235,0.25131442828090617,1.3,8.6,0,0,0.5,30,1.0986122886681098,1.6,1.1895840668738364,0.1,0.1,0.6190392084062235,50.0,50.0,0.0,1.8607523407150064,1.421385680931161,3.1,DAL,26,19,3.8255309740747028,11.2,0.2,2.0,2.5,1.421385680931161,6.2,7.2,567.0,Nicolo Melli,3897436
265,Nikola Jokic,72,34.5,12446.3,2.36,1.29,1.07,3.88,4.17,3.58,1.7212125958743696,6.6,67.4,2.5,4.1,60.1,0.714653385780909,2.1,46.6,0.6622396430968688,1.8,51.6,0.41985384556026406,1.0,52.9,0.9,2.5,36.7,13,26.4,10.2,18.0,56.6,0.8571866925164509,3.3,38.8,4.8,5.5,86.8,1.3665352111394282,2.235143812198513,2.507121823489564,3.1,0.8571866925164509,0.5483726963612423,2.7,54.7,60,16,5.3,26,1.7397031072720017,10.2,1.3665352111394282,0.5,0.3,0.6069260051128165,65.5,34.5,0.0,2.1041341542702074,1.2237754316221157,9.1,DEN,47,25,4.371427180142039,65.7,0.8,13.8,20.7,2.399475051957889,11.1,12.8,2484.0,Nikola Jokic,29542010
266,Nikola Vucevic,70,33.5,11947.0,2.26,1.22,1.04,3.83,4.05,3.61,1.3613591817991555,4.2,64.6,1.6,3.6,45.1,0.8742241821216952,2.8,46.5,0.7297813137397257,2.2,44.2,0.5608942880030299,1.9,39.7,2.1,5.2,40.8,26,23.4,9.5,19.9,47.7,1.304695717237011,6.3,40.0,1.9,2.2,84.0,1.1807194540080044,2.4262545836912683,2.608092421999944,1.8,0.6765930026774408,0.5608942880030299,2.0,46.2,48,2,-4.9,30,1.6469349825292166,9.1,1.0391685613610118,0.5,0.3,0.5608942880030299,63.5,36.5,0.01,2.142696590265044,1.0764785883221002,8.8,CHI,26,44,4.061523229781626,49.5,0.6,7.4,10.1,1.8001816146269336,7.2,8.8,2345.0,Nikola Vucevic,26000000
267,Norman Powell,69,32.0,12774.6,2.42,1.31,1.11,4.25,4.66,3.85,1.5012957538143974,5.1,59.4,0.3,0.9,33.3,0.20294084399669038,0.6,37.2,0.20294084399669038,0.5,39.4,0.9458495341156995,2.8,50.0,1.1,3.2,35.0,55,18.6,6.3,13.3,47.7,1.33828514193353,6.0,41.1,3.4,3.9,87.1,0.5158131652770297,1.33828514193353,1.5012957538143974,1.7,0.8544153281560675,0.2908021997880245,2.3,27.8,0,0,1.1,28,0.10660973505825827,0.4,1.2774555810857395,0.4,0.4,0.6418538861723947,47.3,52.7,0.0,0.9886113934537812,1.3083328196501787,3.9,POR,32,37,3.189961814703558,30.7,0.4,3.7,5.0,1.3083328196501787,9.1,11.7,2208.0,Norman Powell,10865952
272,Pascal Siakam,56,35.8,14072.5,2.67,1.46,1.21,4.17,4.63,3.73,1.5936718200954245,6.6,59.9,1.3,3.2,40.7,0.47209640991886614,1.3,42.5,0.47209640991886614,1.5,41.5,0.40732557376108414,1.6,29.7,0.9,3.0,31.2,34,21.4,7.8,17.2,45.5,0.8360617871202778,4.4,29.7,4.4,5.4,82.7,0.9967630850967283,1.8765181556313135,2.1090274629331653,2.3,0.7448593816072558,0.5329259707666566,3.1,39.8,13,1,2.3,27,0.8787222842629928,3.6,1.068364235912612,0.7,0.5,0.7448593816072558,60.3,39.7,0.05,1.5936718200954245,1.672229097813447,8.2,TOR,21,35,3.907431474879889,50.3,0.7,8.7,12.1,1.8765181556313135,9.2,11.3,2004.7999999999997,Pascal Siakam,30559200
273,Pat Connaughton,69,22.8,9421.5,1.78,0.95,0.83,4.37,4.81,3.96,0.8842024173226545,1.4,64.9,0.0,0.1,16.7,0.0,0.0,100,0.0,0.1,0.0,0.4895482253187058,1.2,38.3,1.0,2.7,37.8,294,6.8,2.4,5.6,43.4,1.2144441041932312,3.9,37.1,0.4,0.6,77.5,0.8842024173226545,1.9682159065696117,2.1493112216403216,0.5,0.7444404749474958,0.38776553100876343,1.4,17.0,0,0,3.2,28,0.4895482253187058,1.0,0.9473813189441862,0.3,0.2,0.6664789334777839,60.0,40.0,0.04,1.8004931491968095,1.8513515664303006,6.6,MIL,44,25,3.619416547365687,15.0,0.1,2.2,3.1,1.1664348850068706,5.1,6.3,1573.2,Pat Connaughton,4938273
274,Patrick Beverley,37,22.5,8662.5,1.64,0.88,0.76,4.19,4.42,3.97,0.6729444732424258,1.4,48.0,0.2,0.5,52.9,0.14842000511827322,0.2,28.6,0.0,0.0,0.0,0.8241754429663495,1.6,49.2,0.8,2.3,34.5,263,7.5,2.5,5.9,42.3,1.2237754316221157,3.8,39.7,1.0,1.2,80.0,0.8241754429663495,1.5769147207285403,1.8115620965242347,0.9,0.8241754429663495,0.8241754429663495,2.9,18.2,0,0,4.0,32,0.5877866649021191,1.1,1.3137236682850553,0.5,0.4,0.8919980393051105,57.6,42.4,0.14,1.355835153635182,0.9555114450274363,2.8,LAC,25,12,3.9207845110967185,29.7,0.5,3.6,5.3,1.6714733033535532,6.7,8.8,832.5,Patrick Beverley,13333333
275,Patrick Patterson,38,15.3,5696.0,1.08,0.59,0.49,4.13,4.41,3.82,0.8803587226480917,0.9,62.9,0.1,0.2,62.5,0.21130909366720696,0.2,66.7,0.0,0.1,0.0,0.8803587226480917,1.7,34.8,0.5,1.2,38.3,363,5.2,1.9,4.3,43.6,1.2776605201170952,2.9,35.7,0.3,0.4,76.5,0.7777045685880085,1.5105920777974677,1.7414976344471669,0.3,0.6632942174102642,0.38566248081198473,1.2,10.1,0,0,0.6,32,1.1370785694959058,2.1,0.7777045685880085,0.0,0.2,0.38566248081198473,14.3,85.7,0.05,1.9289605907415401,1.8581345381729275,4.8,LAC,26,12,3.4965075614664802,10.7,0.2,1.2,1.8,1.1370785694959058,5.6,6.8,581.4,Patrick Patterson,3814771
277,Paul George,54,33.7,12958.0,2.45,1.36,1.1,4.11,4.51,3.7,1.3290486682050449,4.6,57.9,0.5,1.3,36.8,0.5583432532992249,1.5,45.7,0.7770627715342898,2.3,48.8,0.8250080391532821,2.3,52.4,2.1,5.6,37.6,27,23.3,8.2,17.6,46.7,1.4857771023316473,7.7,41.1,3.7,4.2,86.8,0.6176687193840398,1.9735038730192218,2.08572738230657,3.3,0.7770627715342898,0.3557843397533995,2.4,40.5,9,0,8.0,31,0.3557843397533995,0.8,1.2708268917276218,0.7,0.3,0.7770627715342898,66.7,33.3,0.15,1.4104802230569302,1.4613027332179211,6.0,LAC,38,16,3.851031105490866,52.7,1.1,8.9,13.6,2.08572738230657,12.0,15.4,1819.8000000000002,Paul George,35000000
278,Paul Millsap,56,20.8,7737.1,1.47,0.78,0.68,4.04,4.28,3.79,1.371766260556981,2.5,67.1,0.6,1.5,43.9,0.2972515234679317,0.5,34.6,0.15963014559188393,0.2,30.0,0.4182041338855941,0.9,36.5,0.5,1.6,33.0,214,9.0,3.4,7.2,47.6,0.9391054096403263,2.6,34.3,1.3,1.8,72.4,1.2305398317106577,1.903828203621,2.2120710854532137,0.9,0.9391054096403263,0.7121953755306397,2.0,21.0,2,0,1.8,36,1.0045833390198333,2.3,1.414732296440424,0.4,0.2,0.7121953755306397,63.9,36.1,0.09,1.7657839828247943,1.4559280528786913,4.7,DEN,38,18,3.5967852513535865,18.4,0.3,2.9,4.5,1.5335532149092277,8.6,10.4,1164.8,Paul Millsap,10100000
282,Rajon Rondo,45,17.1,6264.2,1.19,0.65,0.54,3.88,4.15,3.61,1.1986957472250923,2.1,53.2,0.1,0.4,16.7,0.0,0.1,25.0,0.19105523676270922,0.2,71.4,0.3513978868378886,0.5,39.1,0.6,1.5,38.8,349,5.4,2.1,4.8,44.2,0.9873866535578852,2.0,40.4,0.4,0.4,94.1,0.6109090823229731,1.6506808709681495,1.8004931491968095,1.8,0.9873866535578852,0.19105523676270922,1.2,15.9,0,0,0.5,35,0.6109090823229731,1.0,1.425008873300581,0.2,0.1,0.4895482253187058,61.5,38.5,0.04,0.6109090823229731,1.425008873300581,1.9,LAC,28,17,4.313268697993602,35.4,0.3,8.7,12.1,2.4805110383149622,12.6,15.0,769.5000000000001,Rajon Rondo,7500000
283,Raul Neto,64,21.9,8776.4,1.66,0.88,0.78,4.34,4.7,3.99,1.0894379123920683,2.1,56.7,0.6,1.3,47.6,0.40088844108075256,0.7,51.2,0.15219181534192533,0.3,35.0,0.5053311044483499,1.0,36.9,0.6,1.5,40.4,223,8.7,3.3,7.0,46.8,0.9722307477564945,2.6,39.0,1.2,1.3,88.2,0.5053311044483499,1.4557437493917622,1.5984185171844898,0.8,1.032550537990017,0.15219181534192533,1.7,17.9,0,0,-0.3,29,0.40088844108075256,0.6,1.3759672469640412,0.3,0.4,0.8394392737746823,43.8,56.3,0.17,1.5296234892039706,1.2429300475791292,3.8,WAS,30,34,3.6919569056793424,26.1,0.5,3.8,5.8,1.780278286854099,9.6,12.8,1401.6,Raul Neto,1882867
284,Reggie Bullock,65,30.0,11699.9,2.22,1.2,1.02,4.18,4.4,3.95,0.47000362924573563,0.9,52.5,0.2,0.3,57.9,0.2151113796169455,0.4,50.0,0.30748469974796055,0.6,47.5,0.9400072584914712,3.0,43.9,1.3,3.3,40.1,167,10.9,3.8,8.6,44.2,1.3862943611198906,6.1,41.0,0.8,0.8,90.9,0.2151113796169455,1.5769147207285403,1.6253112615903906,0.7,0.6729444732424258,0.2151113796169455,2.2,19.5,0,0,1.6,30,0.2151113796169455,0.5,1.0296194171811581,0.2,0.3,0.47000362924573563,34.4,65.6,0.02,1.2237754316221157,1.324418957401803,4.3,NYK,38,27,3.522824869783854,26.0,0.2,2.5,3.8,1.1505720275988207,5.6,6.6,1950.0,Reggie Bullock,4200000
285,Reggie Jackson,67,23.1,8820.9,1.67,0.91,0.76,4.09,4.39,3.78,0.9985288301111273,2.2,52.7,0.4,0.9,40.7,0.3835823968586567,0.7,37.8,0.27131509498757567,0.7,37.2,0.8094861726440951,1.7,47.3,1.1,2.7,43.0,172,10.7,3.9,8.7,45.0,1.3363671871633835,4.2,43.3,1.0,1.2,81.7,0.4845083154486173,1.588439765594327,1.708283747070733,1.1,0.6601408840917752,0.14483094787845605,1.9,19.7,0,0,3.7,31,0.3835823968586567,0.6,0.8094861726440951,0.2,0.3,0.576175503974441,43.8,56.3,0.0,1.4150963520235966,1.5226626350796129,4.4,LAC,43,24,4.028361997512295,37.5,0.6,5.1,8.1,1.95698037280956,8.6,10.9,1547.7,Reggie Jackson,2331593
286,Richaun Holmes,61,29.2,10671.5,2.02,1.06,0.96,3.96,4.18,3.75,1.6470767639340351,4.8,72.1,0.9,1.7,50.5,1.002845383576101,2.1,66.4,0.220400065368459,0.6,38.5,0.0,0.0,33.3,0.0,0.1,14.3,100,14.2,6.0,9.4,63.7,0.0,0.2,18.2,2.2,2.8,79.4,1.375967246964041,2.113114756786424,2.418844899109908,1.2,0.5537276453102,1.0894379123920683,3.5,32.1,21,0,0.1,27,1.8407670483347496,10.0,1.0470786385529267,0.4,0.3,0.6221954445876609,55.0,45.0,0.02,2.3389038122890575,1.2778850626127058,9.8,SAC,29,32,3.627441145179525,24.7,0.1,2.6,4.2,1.2067087841448108,5.6,6.4,1781.2,Richaun Holmes,5005350
287,Ricky Rubio,68,26.1,10551.2,2.0,1.13,0.87,4.29,4.86,3.73,0.9231636111619173,2.0,52.5,0.3,0.7,37.0,0.4393666597838457,0.8,45.3,0.12921173148000625,0.6,23.7,0.6757554378480761,2.1,34.8,0.3,1.2,25.9,228,8.6,2.8,7.3,38.8,0.8668106746107854,3.1,30.8,1.9,2.2,86.7,0.4393666597838457,1.6094379124341003,1.7141085349979888,1.6,1.0753554265038423,0.12921173148000625,2.0,24.9,4,0,-2.7,30,0.5245244681241527,1.2,1.4284947156102672,0.2,0.5,0.6757554378480761,31.9,68.1,0.01,0.9765095918672098,1.3600919887258665,3.4,MIN,23,45,4.248002509839341,50.9,0.5,11.5,16.4,2.4408466599939698,12.7,15.1,1774.8000000000002,Ricky Rubio,17000000
288,Robert Covington,70,32.0,11462.1,2.17,1.18,0.99,3.9,4.14,3.64,0.6418538861723947,1.5,54.2,0.1,0.3,17.4,0.0,0.1,0.0,0.10660973505825827,0.2,46.2,0.371563556432483,1.5,29.5,1.4,3.5,41.3,229,8.5,2.9,7.3,40.1,1.1434263044579023,5.1,37.9,0.7,0.9,80.6,0.6993777303105815,2.018230810634939,2.1444682248969085,0.9,0.9458495341156995,0.8544153281560675,2.8,26.0,6,0,2.9,30,1.0296194171811581,4.1,1.6193882432872684,0.3,0.5,0.5808179955860258,36.5,63.5,0.07,1.7833912195575383,1.5260563034950492,7.5,POR,42,28,3.768152635008444,20.1,0.3,3.0,4.5,1.2126847449279576,4.4,5.5,2240.0,Robert Covington,12138345
289,Robin Lopez,71,19.1,7111.6,1.35,0.7,0.65,4.05,4.26,3.84,1.6383356921005365,3.2,69.7,1.4,2.3,61.3,0.1726765894347728,0.3,38.9,0.0,0.0,0.0,0.0,0.2,13.3,0.0,0.0,100,210,9.0,3.8,6.0,63.3,0.1726765894347728,0.3,27.8,1.4,1.9,72.3,1.5622694692133283,1.4799372784205762,2.0995264410111467,1.1,0.31988060413113467,0.756539757395965,1.5,16.2,3,0,-0.2,33,1.8952858431428241,6.8,0.4481701453440565,0.3,0.1,0.5618571037784366,82.1,17.9,0.04,2.753760750702379,1.4799372784205762,9.6,WAS,34,37,3.3571342473574184,15.4,0.1,1.4,2.3,1.0594613811062845,5.3,7.1,1356.1000000000001,Robin Lopez,7300000
290,Rodney Hood,55,17.1,6621.1,1.25,0.7,0.56,4.19,4.51,3.84,0.4895482253187058,0.6,48.5,0.2,0.6,30.3,0.4895482253187058,0.8,39.0,0.4895482253187058,0.6,45.2,0.4895482253187058,1.1,26.2,0.4,1.1,37.9,392,4.5,1.7,4.7,36.2,0.8167611365271219,2.1,30.1,0.4,0.5,85.7,0.6109090823229731,1.425008873300581,1.6094379124341003,0.7,0.6109090823229731,0.19105523676270922,1.3,9.2,0,0,-2.4,28,0.3513978868378886,0.5,1.0628942060660302,0.2,0.1,0.4895482253187058,64.3,35.7,0.09,1.3182408978748748,1.133098464739279,2.3,TOR,29,26,3.5643301578052413,15.0,0.1,2.1,2.6,1.1986957472250923,5.9,6.8,940.5000000000001,Rodney Hood,10047450
291,Royce O'Neale,71,31.6,12658.9,2.4,1.3,1.09,4.3,4.69,3.92,0.7057259627668055,1.3,66.7,0.1,0.2,28.6,0.0,0.1,50.0,0.0,0.0,0.0,0.5863792051342391,1.7,39.7,0.8,2.2,37.1,286,7.0,2.5,5.5,44.4,0.9965281625548299,3.9,38.5,0.5,0.6,84.8,0.861660764387565,1.9987393338834707,2.1686919713006483,1.2,0.6478319843479028,0.45083371313801535,2.6,21.6,3,0,6.6,28,0.5209012757547322,1.5,1.0377239189930973,0.4,0.5,0.7057259627668055,49.2,50.8,0.0,1.5110851339336786,1.3175275038727983,5.5,UTA,51,20,4.092655372631256,31.1,0.4,4.5,7.1,1.5110851339336786,4.9,6.0,2243.6,Royce O'Neale,8500000
292,Rudy Gay,63,21.6,8112.2,1.54,0.82,0.71,4.08,4.37,3.78,0.9162907318741551,1.6,57.1,0.5,1.0,45.3,0.6931471805599453,1.5,37.6,0.6061358035703155,1.2,41.0,0.6931471805599453,1.6,38.8,1.1,3.0,38.7,153,11.4,4.2,10.0,42.0,1.3437347467010947,4.4,38.1,1.3,1.6,80.4,0.7731898882334817,2.0583881324820035,2.1972245773362196,1.0,0.7731898882334817,0.6931471805599453,1.8,22.2,1,0,2.1,34,0.6931471805599453,1.5,1.2527629684953678,0.2,0.3,0.6061358035703155,44.1,55.9,0.03,1.6739764335716716,1.5040773967762742,4.6,SAS,29,34,3.7013019741124933,19.5,0.1,3.0,3.7,1.3437347467010947,5.9,7.2,1360.8000000000002,Rudy Gay,14500000
293,Rudy Gobert,71,30.8,11717.6,2.22,1.18,1.04,4.07,4.37,3.78,1.9894742062860065,7.5,72.0,0.1,0.5,17.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,50.0,0.0,0.0,0.0,98,14.3,5.5,8.2,67.5,0.0,0.1,0.0,3.3,5.3,62.3,1.6042295673269622,2.5498509327489516,2.820141262488863,1.7,0.5313919013474677,1.4245155739400883,2.3,40.5,49,0,10.3,29,2.0955449492464147,15.1,0.9694005571881035,0.2,0.3,0.46021562287957263,44.7,55.3,0.06,2.717528945056754,1.452252328911688,14.8,UTA,52,19,3.34464993469626,21.1,0.2,2.2,3.5,1.054357279664069,5.4,6.7,2186.8,Rudy Gobert,27525281
295,Russell Westbrook,65,36.4,13561.8,2.57,1.39,1.17,4.02,4.59,3.5,1.5598782214856397,6.0,62.2,0.8,2.3,35.1,0.401795379219202,1.6,34.0,0.948726007627309,3.9,41.8,0.46587423590372445,1.7,33.9,1.0,3.4,30.1,30,22.2,8.4,19.0,43.9,0.8266785731844679,4.2,31.5,4.2,6.4,65.6,0.986308718776352,2.378731801837616,2.5155673021827853,4.8,0.8690378470236095,0.33332757994174117,2.9,54.1,59,38,-1.4,32,0.18048837571229362,0.5,1.2729656758128876,0.7,0.5,0.7824453182076424,58.4,41.6,0.11,0.948726007627309,1.0574849972442468,3.4,WAS,30,35,4.1863191818957946,75.8,0.9,21.9,30.1,2.7043804722132476,17.9,21.5,2366.0,Russell Westbrook,35000000
296,Ryan Arcidiacono,44,10.2,4377.8,0.83,0.45,0.38,4.55,4.91,4.17,0.7221347174331975,0.5,54.5,0.1,0.3,33.3,0.5340824859302581,0.2,75.0,0.0,0.1,33.3,0.7221347174331975,0.7,48.3,0.2,0.8,27.8,442,3.1,1.1,2.7,41.9,1.1370785694959058,1.5,37.3,0.3,0.5,65.0,0.3022808718729337,1.7819071727850435,1.83961549040569,0.2,0.5340824859302581,0.0,1.1,7.2,0,0,0.2,27,0.3022808718729337,0.3,1.0169342576538425,0.1,0.1,0.5340824859302581,44.4,55.6,0.2,1.0169342576538425,1.2443240998495033,1.2,CHI,20,24,3.8625855730022756,13.2,0.1,2.4,3.2,1.83961549040569,9.7,11.2,448.79999999999995,Ryan Arcidiacono,3000000
297,Saben Lee,48,16.3,6923.9,1.31,0.7,0.61,4.52,4.72,4.32,1.4616066910039027,2.6,56.3,0.3,1.0,28.9,0.1995546239177301,0.2,45.5,0.0,0.1,50.0,0.1995546239177301,0.3,58.3,0.0,0.2,10.0,338,5.6,2.1,4.4,47.1,0.3658353133373967,0.5,34.8,1.3,1.9,68.5,0.6330975467804348,1.5115477201414393,1.6895749997971978,1.1,0.934528319423936,0.5083686200729385,1.6,15.1,0,0,-1.9,22,0.3658353133373967,0.5,1.2323992723483368,0.3,0.2,0.7439802463591775,54.2,45.8,0.1,1.0945139222758276,1.4090398451088613,2.4,DET,14,34,4.178531572709604,33.1,0.2,7.3,9.5,2.3298182434524044,12.4,14.5,782.4000000000001,Saben Lee,516836
300,Semi Ojeleye,56,17.0,6803.6,1.29,0.71,0.57,4.33,4.73,3.92,0.6135945488579917,0.6,62.9,0.1,0.2,45.5,0.0,0.2,18.2,0.0,0.0,50.0,0.820038932414569,1.6,36.3,0.4,1.2,36.8,387,4.6,1.6,3.9,40.3,1.1370785694959058,2.8,36.7,0.4,0.6,75.0,0.820038932414569,1.6950757975959176,1.8727067450320183,0.4,0.49182267664037527,0.0,1.0,9.3,0,0,0.1,26,0.49182267664037527,0.8,0.6135945488579917,0.2,0.2,0.49182267664037527,50.0,50.0,0.13,1.6141327567383081,1.3774316738620453,3.3,BOS,28,28,3.5700296732165224,10.1,0.0,1.0,1.6,0.9092068769857501,4.1,4.4,952.0,Semi Ojeleye,1752950
301,Serge Ibaka,41,23.3,8356.4,1.58,0.85,0.73,3.93,4.11,3.72,1.4814094380068081,3.1,69.0,0.6,1.4,41.4,0.2692733230417111,0.6,43.5,0.5724091393953322,0.8,60.6,0.2692733230417111,0.5,36.4,0.8,2.4,33.7,162,11.1,4.5,8.9,51.0,0.934155945432025,2.8,33.9,1.0,1.3,81.1,1.3300191723704788,2.1483628798501146,2.4293878907266993,1.1,0.2692733230417111,0.99309280313474,1.9,24.9,5,0,3.8,31,1.8080776745314,7.5,0.6559844341765537,0.4,0.1,0.5724091393953322,76.2,23.8,0.0,2.5569943934036075,1.4085764500885016,9.8,LAC,24,17,3.810850180291059,23.6,0.3,2.6,4.6,1.4456558780570117,6.3,7.4,955.3000000000001,Serge Ibaka,9258000
302,Seth Curry,57,28.7,10933.0,2.07,1.13,0.94,4.08,4.39,3.76,0.5611079543401181,1.2,51.5,0.4,0.7,51.2,0.31940354914150076,0.7,45.0,0.630233355149376,1.5,48.8,0.8128640787412794,1.9,51.9,1.5,3.6,41.1,134,12.5,4.5,9.7,46.7,1.3243077494985136,4.9,45.0,1.2,1.4,89.6,0.2238401727286579,1.3243077494985136,1.3889041929622616,1.1,0.6948878250377294,0.1181701074630355,1.7,21.0,0,0,5.6,30,0.31940354914150076,0.5,1.0138157520080326,0.2,0.3,0.4868470419092762,46.2,53.8,0.05,0.7556147434119742,1.100932475323807,2.6,PHI,39,18,3.6343717564443794,35.1,0.4,4.7,7.1,1.6845906348134452,9.2,11.8,1635.8999999999999,Seth Curry,7834449
305,Solomon Hill,71,21.3,8209.8,1.55,0.83,0.72,4.1,4.29,3.91,0.5164436160702139,0.8,51.7,0.1,0.2,38.5,0.0,0.1,0.0,0.0,0.1,37.5,0.6125174461598362,1.6,34.5,0.4,1.3,29.5,393,4.5,1.5,4.2,35.9,0.9895935510053144,3.0,32.1,0.5,0.6,76.1,0.7001647532185918,1.6206425114469634,1.8034282130624324,0.6,0.7807452398779311,0.2911970145592254,1.6,11.7,0,0,0.4,30,0.5164436160702139,0.9,1.354091220625256,0.2,0.3,0.6125174461598362,42.4,57.6,0.01,1.4771130351379187,1.3968023387183055,3.8,ATL,41,30,3.4635327734662136,13.6,0.2,2.1,2.7,1.1622701404400873,5.8,7.1,1512.3,Solomon Hill,2174318
306,Stanley Johnson,61,16.5,6773.5,1.28,0.67,0.61,4.34,4.66,4.03,0.8368539012261204,1.1,50.7,0.1,0.2,38.5,0.1973594341584952,0.2,33.3,0.0,0.1,33.3,0.6273958029971648,1.1,34.4,0.4,1.1,34.8,396,4.4,1.5,3.8,38.2,0.9271407478982209,2.2,32.8,0.7,0.9,80.0,0.7375989431307791,1.6796421711073488,1.864784604242945,0.9,1.0864170155742914,0.5035263212843791,1.9,12.1,2,0,-2.6,25,0.6273958029971648,1.1,1.4522523289116882,0.1,0.3,0.6273958029971648,37.5,62.5,0.0,1.399838586227648,1.5494948764670669,3.1,TOR,25,36,3.7788032525506012,16.1,0.1,3.0,3.8,1.502055151395506,7.4,8.4,1006.5,Stanley Johnson,3804150
307,Stephen Curry,63,34.1,13686.9,2.59,1.44,1.16,4.3,5.03,3.65,1.401572941337922,4.7,62.4,0.8,1.5,52.7,0.49068276264376715,1.0,57.6,0.42386756446985013,1.1,43.5,0.7707054149058198,2.6,43.4,3.9,9.1,42.7,1,32.0,10.4,21.7,48.2,1.8863584746757989,12.7,42.1,5.7,6.3,91.6,0.42386756446985013,1.8371458113061658,1.9178709289909204,3.4,0.8183965713039051,0.10036271016449388,1.9,47.9,8,0,3.9,33,0.8183965713039051,2.6,1.1684519829917135,0.6,0.4,0.7206254097510733,59.7,40.3,0.14,0.907454150073657,1.1350846613304664,3.4,GSW,37,26,4.015933790382147,67.9,1.3,10.0,14.7,2.2229577438175077,11.2,15.1,2148.3,Stephen Curry,35000000
308,Sterling Brown,51,24.1,9467.6,1.79,0.91,0.88,4.28,4.39,4.16,0.9137980010445526,1.7,57.5,0.1,0.3,33.3,0.0,0.1,33.3,0.0,0.2,12.5,0.8520287976557858,2.2,40.2,0.9,2.0,45.2,237,8.2,2.9,6.6,44.8,1.3053003020232494,4.2,42.3,0.5,0.6,80.6,0.7157122405520351,1.8527908100479409,2.024538332525937,0.8,0.7157122405520351,0.26140625704949827,1.9,17.7,2,0,-3.0,26,0.26140625704949827,0.6,1.1285872848889045,0.4,0.2,0.7157122405520351,64.7,35.3,0.02,1.5859271737696217,1.6453015766349226,5.3,HOU,14,37,3.5045226325522965,17.9,0.1,2.9,3.6,1.2208421613693479,6.5,7.4,1229.1000000000001,Sterling Brown,1678854
309,Steven Adams,58,27.7,10560.7,2.0,1.05,0.95,4.11,4.31,3.9,1.5060810039382393,4.0,67.2,0.4,0.9,44.4,0.23105441601508878,0.3,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,7.6,3.3,5.3,61.4,0.0,0.1,0.0,1.0,2.3,44.4,1.7593506408050448,2.0487403904551718,2.5310573816241004,1.3,0.7745774283478691,0.6469709256709609,1.9,24.5,13,1,0.3,27,1.845066378733896,8.8,1.0816215886726643,0.5,0.4,0.7745774283478691,53.7,46.3,0.03,2.3122851870146213,1.3835831077645147,9.3,NOP,26,32,3.7667259167601683,21.2,0.2,3.0,4.7,1.3835831077645147,5.9,7.1,1606.6,Steven Adams,29592695
